filename,width,height,class,xmin,ymin,xmax,ymax
frame0200.png,640,360,robot,250,100,275,143
frame0200.png,640,360,robot,161,99,190,154
frame0200.png,640,360,robot,582,66,640,176
frame0200.png,640,360,robot,464,78,503,154
frame0200.png,640,360,ball,462,136,481,155
frame0201.png,640,360,robot,250,100,275,143
frame0201.png,640,360,robot,161,100,190,155
frame0201.png,640,360,robot,581,60,635,179
frame0201.png,640,360,robot,464,78,503,154
frame0201.png,640,360,ball,462,134,481,153
frame0202.png,640,360,robot,249,101,274,144
frame0202.png,640,360,robot,161,100,190,155
frame0202.png,640,360,robot,584,66,638,180
frame0202.png,640,360,robot,464,79,503,155
frame0202.png,640,360,ball,461,137,480,156
frame0203.png,640,360,robot,249,98,274,141
frame0203.png,640,360,robot,161,100,190,155
frame0203.png,640,360,robot,576,62,640,179
frame0203.png,640,360,robot,466,78,505,154
frame0203.png,640,360,ball,462,135,481,154
frame0204.png,640,360,robot,249,95,274,138
frame0204.png,640,360,robot,161,92,190,147
frame0204.png,640,360,robot,563,62,632,178
frame0204.png,640,360,robot,464,77,502,150
frame0204.png,640,360,ball,462,132,481,151
frame0205.png,640,360,robot,249,97,274,140
frame0205.png,640,360,robot,156,93,185,148
frame0205.png,640,360,robot,560,66,617,181
frame0205.png,640,360,robot,461,79,499,154
frame0205.png,640,360,ball,458,136,477,155
frame0206.png,640,360,robot,244,99,269,142
frame0206.png,640,360,robot,153,94,182,149
frame0206.png,640,360,robot,554,69,607,185
frame0206.png,640,360,robot,459,80,497,155
frame0206.png,640,360,ball,455,137,474,156
frame0207.png,640,360,robot,244,100,269,143
frame0207.png,640,360,robot,156,94,185,149
frame0207.png,640,360,robot,554,69,606,182
frame0207.png,640,360,robot,463,81,501,156
frame0207.png,640,360,ball,457,137,476,156
frame0208.png,640,360,robot,244,101,269,144
frame0208.png,640,360,robot,155,96,184,151
frame0208.png,640,360,robot,542,72,606,186
frame0208.png,640,360,robot,462,81,500,156
frame0208.png,640,360,ball,455,139,474,158
frame0209.png,640,360,robot,244,102,269,145
frame0209.png,640,360,robot,153,97,182,152
frame0209.png,640,360,robot,525,73,595,187
frame0209.png,640,360,robot,461,84,499,159
frame0209.png,640,360,ball,454,140,473,159
frame0210.png,640,360,robot,244,102,269,145
frame0210.png,640,360,robot,153,95,182,150
frame0210.png,640,360,robot,525,73,587,187
frame0210.png,640,360,robot,461,84,499,159
frame0210.png,640,360,ball,455,140,474,159
frame0211.png,640,360,robot,244,102,269,145
frame0211.png,640,360,robot,155,97,184,152
frame0211.png,640,360,robot,526,73,579,188
frame0211.png,640,360,robot,464,82,502,157
frame0211.png,640,360,ball,457,139,476,158
frame0212.png,640,360,robot,245,99,270,142
frame0212.png,640,360,robot,155,95,184,150
frame0212.png,640,360,robot,527,68,579,190
frame0212.png,640,360,robot,466,82,504,157
frame0212.png,640,360,ball,457,139,476,158
frame0213.png,640,360,robot,245,99,270,142
frame0213.png,640,360,robot,156,95,185,150
frame0213.png,640,360,robot,517,73,579,189
frame0213.png,640,360,robot,467,82,505,157
frame0213.png,640,360,ball,457,139,476,158
frame0214.png,640,360,robot,245,100,270,143
frame0214.png,640,360,robot,157,95,186,150
frame0214.png,640,360,robot,515,73,576,189
frame0214.png,640,360,robot,468,82,506,157
frame0214.png,640,360,ball,457,138,476,157
frame0215.png,640,360,robot,246,100,271,143
frame0215.png,640,360,robot,156,95,185,150
frame0215.png,640,360,robot,505,75,563,187
frame0215.png,640,360,robot,464,82,502,157
frame0215.png,640,360,ball,457,138,476,157
frame0216.png,640,360,robot,246,100,271,143
frame0216.png,640,360,robot,156,95,185,150
frame0216.png,640,360,robot,507,73,559,190
frame0216.png,640,360,robot,467,82,507,157
frame0216.png,640,360,ball,457,138,476,157
frame0217.png,640,360,robot,245,97,270,140
frame0217.png,640,360,robot,157,95,186,150
frame0217.png,640,360,robot,507,76,554,187
frame0217.png,640,360,robot,469,80,511,155
frame0217.png,640,360,ball,457,135,476,154
frame0218.png,640,360,robot,245,97,270,140
frame0218.png,640,360,robot,156,95,185,150
frame0218.png,640,360,robot,496,68,551,182
frame0218.png,640,360,robot,469,78,511,153
frame0218.png,640,360,ball,457,131,476,150
frame0219.png,640,360,robot,245,93,270,136
frame0219.png,640,360,robot,156,90,185,145
frame0219.png,640,360,robot,491,71,551,182
frame0219.png,640,360,robot,469,74,511,149
frame0219.png,640,360,ball,457,128,476,147
frame0220.png,640,360,robot,245,94,270,137
frame0220.png,640,360,robot,156,88,185,143
frame0220.png,640,360,robot,486,70,539,180
frame0220.png,640,360,robot,469,75,511,145
frame0220.png,640,360,ball,458,127,477,146
frame0221.png,640,360,robot,243,94,268,138
frame0221.png,640,360,robot,154,91,183,146
frame0221.png,640,360,robot,483,72,525,187
frame0221.png,640,360,robot,469,78,511,148
frame0221.png,640,360,ball,455,132,474,151
frame0222.png,640,360,robot,243,96,268,140
frame0222.png,640,360,robot,152,92,181,147
frame0222.png,640,360,robot,478,76,523,188
frame0222.png,640,360,robot,469,80,511,150
frame0222.png,640,360,ball,453,134,472,153
frame0223.png,640,360,robot,243,97,268,141
frame0223.png,640,360,robot,152,93,181,148
frame0223.png,640,360,robot,462,65,521,187
frame0223.png,640,360,ball,454,133,473,152
frame0224.png,640,360,robot,245,95,270,139
frame0224.png,640,360,robot,156,93,185,148
frame0224.png,640,360,robot,462,65,521,187
frame0224.png,640,360,ball,459,131,478,150
frame0225.png,640,360,robot,248,94,273,138
frame0225.png,640,360,robot,156,93,185,148
frame0225.png,640,360,robot,461,65,520,187
frame0225.png,640,360,ball,462,130,477,149
frame0234.png,640,360,robot,247,92,272,134
frame0234.png,640,360,robot,157,88,186,143
frame0234.png,640,360,robot,520,74,547,133
frame0234.png,640,360,robot,406,69,463,186
frame0234.png,640,360,robot,473,69,509,149
frame0234.png,640,360,ball,461,129,477,148
frame0235.png,640,360,robot,246,92,271,134
frame0235.png,640,360,robot,157,88,186,143
frame0235.png,640,360,robot,520,74,547,133
frame0235.png,640,360,robot,395,70,452,190
frame0235.png,640,360,robot,473,69,509,149
frame0235.png,640,360,ball,459,129,478,148
frame0236.png,640,360,robot,247,94,272,136
frame0236.png,640,360,robot,157,89,186,144
frame0236.png,640,360,robot,524,74,551,133
frame0236.png,640,360,robot,401,70,450,192
frame0236.png,640,360,robot,473,69,509,149
frame0236.png,640,360,ball,459,129,478,148
frame0237.png,640,360,robot,247,94,272,136
frame0237.png,640,360,robot,159,88,188,143
frame0237.png,640,360,robot,526,72,553,131
frame0237.png,640,360,robot,394,70,448,192
frame0237.png,640,360,robot,473,69,509,149
frame0237.png,640,360,ball,459,129,478,148
frame0238.png,640,360,robot,247,94,272,136
frame0238.png,640,360,robot,159,87,188,142
frame0238.png,640,360,robot,528,72,555,131
frame0238.png,640,360,robot,386,68,446,189
frame0238.png,640,360,robot,474,69,510,149
frame0238.png,640,360,ball,459,128,478,147
frame0239.png,640,360,robot,250,91,275,133
frame0239.png,640,360,robot,161,85,190,140
frame0239.png,640,360,robot,528,72,557,131
frame0239.png,640,360,robot,384,69,440,189
frame0239.png,640,360,robot,475,69,511,149
frame0239.png,640,360,ball,462,127,481,146
frame0240.png,640,360,robot,245,91,270,133
frame0240.png,640,360,robot,156,85,185,140
frame0240.png,640,360,robot,522,76,551,135
frame0240.png,640,360,robot,376,68,424,191
frame0240.png,640,360,robot,472,69,508,149
frame0240.png,640,360,ball,457,130,476,149
frame0241.png,640,360,robot,247,89,269,131
frame0241.png,640,360,robot,157,83,186,138
frame0241.png,640,360,robot,520,74,549,131
frame0241.png,640,360,robot,372,65,421,188
frame0241.png,640,360,robot,472,68,508,148
frame0241.png,640,360,ball,457,127,476,146
frame0242.png,640,360,robot,246,89,269,131
frame0242.png,640,360,robot,157,83,186,138
frame0242.png,640,360,robot,522,76,553,133
frame0242.png,640,360,robot,370,70,415,192
frame0242.png,640,360,robot,473,70,509,150
frame0242.png,640,360,ball,457,128,476,147
frame0243.png,640,360,robot,248,89,272,131
frame0243.png,640,360,robot,159,83,188,138
frame0243.png,640,360,robot,526,74,557,131
frame0243.png,640,360,robot,363,67,415,190
frame0243.png,640,360,robot,476,70,512,150
frame0243.png,640,360,ball,460,128,479,147
frame0244.png,640,360,robot,247,86,271,128
frame0244.png,640,360,robot,157,81,186,136
frame0244.png,640,360,robot,524,74,555,131
frame0244.png,640,360,robot,349,64,400,184
frame0244.png,640,360,robot,476,66,514,146
frame0244.png,640,360,ball,459,126,478,145
frame0245.png,640,360,robot,247,87,271,129
frame0245.png,640,360,robot,157,80,186,135
frame0245.png,640,360,robot,524,76,555,133
frame0245.png,640,360,robot,339,63,394,189
frame0245.png,640,360,robot,475,68,515,148
frame0245.png,640,360,ball,458,126,477,145
frame0246.png,640,360,robot,245,86,269,128
frame0246.png,640,360,robot,156,78,185,133
frame0246.png,640,360,robot,522,76,557,129
frame0246.png,640,360,robot,338,65,386,188
frame0246.png,640,360,robot,475,66,515,146
frame0246.png,640,360,ball,458,125,477,144
frame0247.png,640,360,robot,246,87,270,129
frame0247.png,640,360,robot,156,78,185,133
frame0247.png,640,360,robot,522,76,557,129
frame0247.png,640,360,robot,329,62,383,189
frame0247.png,640,360,robot,475,68,515,148
frame0247.png,640,360,ball,457,126,476,145
frame0248.png,640,360,robot,248,87,272,129
frame0248.png,640,360,robot,156,78,185,133
frame0248.png,640,360,robot,522,76,557,129
frame0248.png,640,360,robot,324,66,380,188
frame0248.png,640,360,robot,456,70,523,147
frame0248.png,640,360,ball,438,128,457,147
frame0249.png,640,360,robot,249,87,273,129
frame0249.png,640,360,robot,159,79,188,134
frame0249.png,640,360,robot,522,76,557,129
frame0249.png,640,360,robot,320,64,371,187
frame0249.png,640,360,robot,460,70,525,147
frame0249.png,640,360,ball,415,129,434,148
frame0250.png,640,360,robot,253,87,277,129
frame0250.png,640,360,robot,164,79,193,134
frame0250.png,640,360,robot,528,76,563,129
frame0250.png,640,360,robot,322,63,369,190
frame0250.png,640,360,robot,468,70,522,147
frame0250.png,640,360,ball,395,129,414,148
frame0251.png,640,360,robot,254,87,278,129
frame0251.png,640,360,robot,165,78,194,133
frame0251.png,640,360,robot,530,76,565,129
frame0251.png,640,360,robot,322,62,365,189
frame0251.png,640,360,robot,472,70,519,147
frame0251.png,640,360,ball,372,131,391,150
frame0252.png,640,360,robot,254,85,280,127
frame0252.png,640,360,robot,167,78,196,133
frame0252.png,640,360,robot,530,76,565,129
frame0252.png,640,360,robot,311,59,364,189
frame0252.png,640,360,robot,480,70,522,147
frame0252.png,640,360,ball,349,132,368,151
frame0255.png,640,360,robot,255,85,281,127
frame0255.png,640,360,robot,170,78,199,133
frame0255.png,640,360,robot,532,74,567,127
frame0255.png,640,360,robot,296,59,345,192
frame0255.png,640,360,robot,489,66,528,143
frame0255.png,640,360,ball,284,137,303,156
frame0256.png,640,360,robot,258,85,284,127
frame0256.png,640,360,robot,172,79,201,134
frame0256.png,640,360,robot,536,74,571,127
frame0256.png,640,360,robot,295,58,338,193
frame0256.png,640,360,robot,490,66,529,143
frame0256.png,640,360,ball,265,140,284,159
frame0257.png,640,360,robot,259,85,285,127
frame0257.png,640,360,robot,172,79,201,134
frame0257.png,640,360,robot,538,72,573,125
frame0257.png,640,360,robot,286,62,339,191
frame0257.png,640,360,robot,492,66,531,143
frame0257.png,640,360,ball,245,139,264,159
frame0258.png,640,360,robot,264,84,290,126
frame0258.png,640,360,robot,176,76,205,131
frame0258.png,640,360,robot,542,70,577,123
frame0258.png,640,360,robot,274,60,334,186
frame0258.png,640,360,robot,492,64,531,141
frame0258.png,640,360,ball,224,138,246,159
frame0259.png,640,360,robot,266,84,290,126
frame0259.png,640,360,robot,176,76,205,131
frame0259.png,640,360,robot,546,68,581,121
frame0259.png,640,360,robot,273,62,327,186
frame0259.png,640,360,robot,498,63,537,138
frame0259.png,640,360,ball,209,140,231,161
frame0260.png,640,360,robot,181,77,210,132
frame0260.png,640,360,robot,550,68,585,121
frame0260.png,640,360,robot,270,60,326,189
frame0260.png,640,360,robot,498,63,537,138
frame0260.png,640,360,ball,194,143,216,164
frame0261.png,640,360,robot,193,77,222,132
frame0261.png,640,360,robot,564,64,599,117
frame0261.png,640,360,robot,279,64,332,189
frame0261.png,640,360,robot,512,59,551,134
frame0261.png,640,360,ball,187,143,210,165
frame0262.png,640,360,robot,202,77,231,132
frame0262.png,640,360,robot,574,66,609,119
frame0262.png,640,360,robot,282,59,338,191
frame0262.png,640,360,robot,520,61,559,136
frame0262.png,640,360,ball,178,144,201,166
frame0263.png,640,360,robot,211,77,240,132
frame0263.png,640,360,robot,584,72,619,125
frame0263.png,640,360,robot,282,61,341,189
frame0263.png,640,360,robot,531,60,570,141
frame0263.png,640,360,ball,169,147,192,169
frame0264.png,640,360,robot,221,79,250,134
frame0264.png,640,360,robot,598,74,633,127
frame0264.png,640,360,robot,290,62,340,194
frame0264.png,640,360,robot,544,62,583,143
frame0264.png,640,360,ball,163,150,187,174
frame0265.png,640,360,robot,235,82,264,137
frame0265.png,640,360,robot,610,78,639,135
frame0265.png,640,360,robot,298,65,351,198
frame0265.png,640,360,robot,558,67,597,151
frame0265.png,640,360,ball,162,152,186,176
frame0266.png,640,360,robot,247,85,276,140
frame0266.png,640,360,robot,302,68,358,199
frame0266.png,640,360,robot,571,68,610,152
frame0266.png,640,360,ball,159,155,184,179
frame0267.png,640,360,robot,253,85,282,140
frame0267.png,640,360,robot,308,68,358,199
frame0267.png,640,360,robot,582,70,621,154
frame0267.png,640,360,ball,154,156,179,180
frame0268.png,640,360,robot,343,96,367,136
frame0268.png,640,360,robot,258,87,287,142
frame0268.png,640,360,robot,301,71,353,197
frame0268.png,640,360,robot,586,73,625,157
frame0268.png,640,360,ball,146,158,171,182
frame0269.png,640,360,robot,346,94,370,134
frame0269.png,640,360,robot,260,86,289,141
frame0269.png,640,360,robot,289,68,348,201
frame0269.png,640,360,robot,590,73,629,157
frame0269.png,640,360,ball,136,158,161,182
frame0270.png,640,360,robot,346,94,370,134
frame0270.png,640,360,robot,264,85,293,140
frame0270.png,640,360,robot,291,66,347,200
frame0270.png,640,360,robot,591,74,632,158
frame0270.png,640,360,ball,128,157,153,181
frame0271.png,640,360,robot,349,94,373,134
frame0271.png,640,360,robot,264,84,293,139
frame0271.png,640,360,robot,285,67,338,200
frame0271.png,640,360,robot,593,74,634,158
frame0271.png,640,360,ball,123,156,148,180
frame0272.png,640,360,robot,351,94,375,134
frame0272.png,640,360,robot,267,84,296,139
frame0272.png,640,360,robot,285,65,338,198
frame0272.png,640,360,robot,594,74,635,158
frame0272.png,640,360,ball,119,156,144,180
frame0273.png,640,360,robot,352,93,376,133
frame0273.png,640,360,robot,268,83,297,138
frame0273.png,640,360,robot,281,75,338,194
frame0273.png,640,360,robot,596,76,637,160
frame0273.png,640,360,ball,114,154,139,178
frame0274.png,640,360,robot,354,94,378,134
frame0274.png,640,360,robot,269,83,298,138
frame0274.png,640,360,robot,290,72,340,197
frame0274.png,640,360,robot,596,76,637,160
frame0274.png,640,360,ball,110,155,136,180
frame0275.png,640,360,robot,354,92,378,132
frame0275.png,640,360,robot,271,83,300,138
frame0275.png,640,360,robot,293,72,341,195
frame0275.png,640,360,robot,596,76,637,160
frame0275.png,640,360,ball,106,151,132,176
frame0276.png,640,360,robot,355,91,379,131
frame0276.png,640,360,robot,271,82,300,137
frame0276.png,640,360,robot,293,73,342,197
frame0276.png,640,360,robot,594,76,635,160
frame0276.png,640,360,ball,101,151,127,176
frame0277.png,640,360,robot,355,93,379,133
frame0277.png,640,360,robot,271,82,300,137
frame0277.png,640,360,robot,290,73,340,197
frame0277.png,640,360,robot,593,76,634,160
frame0277.png,640,360,ball,99,155,125,180
frame0278.png,640,360,robot,354,94,378,134
frame0278.png,640,360,robot,271,82,300,137
frame0278.png,640,360,robot,295,75,341,192
frame0278.png,640,360,robot,593,76,634,160
frame0278.png,640,360,ball,94,154,120,179
frame0279.png,640,360,robot,356,94,380,134
frame0279.png,640,360,robot,271,82,300,137
frame0279.png,640,360,robot,292,78,343,197
frame0279.png,640,360,robot,597,77,638,161
frame0279.png,640,360,ball,93,154,119,179
frame0280.png,640,360,robot,358,94,382,134
frame0280.png,640,360,robot,271,82,300,137
frame0280.png,640,360,robot,294,78,341,197
frame0280.png,640,360,robot,597,76,638,160
frame0280.png,640,360,ball,92,153,118,178
frame0281.png,640,360,robot,355,93,379,133
frame0281.png,640,360,robot,271,82,300,137
frame0281.png,640,360,robot,293,79,340,197
frame0281.png,640,360,robot,595,77,636,161
frame0281.png,640,360,ball,90,152,116,177
frame0282.png,640,360,robot,355,94,379,134
frame0282.png,640,360,robot,271,82,300,137
frame0282.png,640,360,robot,293,70,340,195
frame0282.png,640,360,robot,592,78,633,162
frame0282.png,640,360,ball,88,153,114,178
frame0283.png,640,360,robot,354,94,378,134
frame0283.png,640,360,robot,271,82,300,137
frame0283.png,640,360,robot,293,70,337,193
frame0283.png,640,360,robot,591,78,632,162
frame0283.png,640,360,ball,88,153,114,178
frame0284.png,640,360,robot,354,94,378,134
frame0284.png,640,360,robot,269,83,298,138
frame0284.png,640,360,robot,293,70,337,193
frame0284.png,640,360,robot,589,78,630,162
frame0284.png,640,360,ball,88,153,114,178
frame0285.png,640,360,robot,354,93,378,133
frame0285.png,640,360,robot,270,82,299,137
frame0285.png,640,360,robot,291,70,335,193
frame0285.png,640,360,robot,587,78,629,162
frame0285.png,640,360,ball,88,153,114,178
frame0286.png,640,360,robot,355,93,379,133
frame0286.png,640,360,robot,270,81,299,136
frame0286.png,640,360,robot,289,70,333,193
frame0286.png,640,360,robot,583,78,625,162
frame0286.png,640,360,ball,87,152,113,177
frame0287.png,640,360,robot,355,92,379,132
frame0287.png,640,360,robot,269,81,298,136
frame0287.png,640,360,robot,291,70,335,193
frame0287.png,640,360,robot,577,76,619,160
frame0287.png,640,360,ball,88,150,114,175
frame0288.png,640,360,robot,356,91,380,131
frame0288.png,640,360,robot,269,80,298,135
frame0288.png,640,360,robot,287,68,331,191
frame0288.png,640,360,robot,576,77,618,161
frame0288.png,640,360,ball,90,149,116,174
frame0289.png,640,360,robot,356,91,380,131
frame0289.png,640,360,robot,271,77,300,132
frame0289.png,640,360,robot,283,68,333,191
frame0289.png,640,360,robot,576,76,619,161
frame0289.png,640,360,ball,90,147,116,172
frame0290.png,640,360,robot,358,91,382,131
frame0290.png,640,360,robot,272,76,301,131
frame0290.png,640,360,robot,281,75,329,195
frame0290.png,640,360,robot,574,76,617,161
frame0290.png,640,360,ball,93,147,119,172
frame0291.png,640,360,robot,365,92,389,132
frame0291.png,640,360,robot,285,72,329,193
frame0291.png,640,360,robot,573,74,620,162
frame0291.png,640,360,ball,100,149,126,174
frame0292.png,640,360,robot,374,93,398,133
frame0292.png,640,360,robot,295,79,342,195
frame0292.png,640,360,robot,574,76,623,165
frame0292.png,640,360,ball,111,149,137,174
frame0293.png,640,360,robot,388,93,412,134
frame0293.png,640,360,robot,293,70,345,191
frame0293.png,640,360,robot,587,83,636,172
frame0293.png,640,360,ball,124,144,150,169
frame0294.png,640,360,robot,393,91,417,132
frame0294.png,640,360,robot,293,68,349,191
frame0294.png,640,360,robot,590,79,639,168
frame0294.png,640,360,ball,132,147,158,172
frame0295.png,640,360,robot,401,93,425,134
frame0295.png,640,360,robot,295,77,349,197
frame0295.png,640,360,robot,596,79,639,168
frame0295.png,640,360,ball,142,149,168,174
frame0296.png,640,360,robot,422,91,446,132
frame0296.png,640,360,robot,313,68,361,191
frame0296.png,640,360,robot,622,79,639,168
frame0296.png,640,360,ball,161,143,187,168
frame0297.png,640,360,robot,432,91,456,132
frame0297.png,640,360,robot,321,63,376,186
frame0297.png,640,360,ball,173,139,199,164
frame0298.png,640,360,robot,441,96,465,137
frame0298.png,640,360,robot,309,68,369,190
frame0298.png,640,360,ball,181,143,207,168
frame0299.png,640,360,robot,451,99,475,140
frame0299.png,640,360,robot,370,85,389,140
frame0299.png,640,360,robot,315,69,375,195
frame0299.png,640,360,ball,192,145,218,170
frame0300.png,640,360,robot,467,100,492,142
frame0300.png,640,360,robot,383,87,408,142
frame0300.png,640,360,robot,315,69,375,195
frame0300.png,640,360,ball,210,149,233,172
frame0301.png,640,360,robot,485,102,510,144
frame0301.png,640,360,robot,398,89,424,144
frame0301.png,640,360,robot,340,75,385,199
frame0301.png,640,360,ball,227,154,250,177
frame0302.png,640,360,robot,490,103,516,146
frame0302.png,640,360,robot,404,91,430,146
frame0302.png,640,360,robot,340,75,385,199
frame0302.png,640,360,ball,232,155,255,178
frame0303.png,640,360,robot,495,106,521,149
frame0303.png,640,360,robot,409,93,435,148
frame0303.png,640,360,robot,340,75,387,199
frame0303.png,640,360,ball,237,155,260,178
frame0304.png,640,360,robot,503,103,529,146
frame0304.png,640,360,robot,414,90,440,145
frame0304.png,640,360,robot,338,75,393,199
frame0304.png,640,360,ball,243,156,266,179
frame0305.png,640,360,robot,508,109,535,154
frame0305.png,640,360,robot,420,98,446,153
frame0305.png,640,360,robot,341,82,395,207
frame0305.png,640,360,ball,247,160,270,183
frame0306.png,640,360,robot,513,116,540,161
frame0306.png,640,360,robot,425,105,451,160
frame0306.png,640,360,robot,349,89,403,214
frame0306.png,640,360,ball,252,166,275,189
frame0307.png,640,360,robot,526,128,553,173
frame0307.png,640,360,robot,436,114,462,169
frame0307.png,640,360,robot,360,96,414,221
frame0307.png,640,360,ball,264,174,287,197
frame0308.png,640,360,robot,543,140,570,185
frame0308.png,640,360,robot,450,126,478,181
frame0308.png,640,360,robot,375,113,429,238
frame0308.png,640,360,ball,280,189,303,212
frame0309.png,640,360,robot,567,143,595,189
frame0309.png,640,360,robot,471,132,499,187
frame0309.png,640,360,robot,397,118,448,244
frame0309.png,640,360,ball,300,195,323,218
frame0310.png,640,360,robot,582,144,612,191
frame0310.png,640,360,robot,486,134,514,189
frame0310.png,640,360,robot,408,118,459,244
frame0310.png,640,360,ball,312,195,335,218
frame0311.png,640,360,robot,584,152,614,199
frame0311.png,640,360,robot,489,140,517,195
frame0311.png,640,360,robot,410,128,461,254
frame0311.png,640,360,ball,315,203,338,226
frame0312.png,640,360,robot,586,159,616,206
frame0312.png,640,360,robot,490,147,518,202
frame0312.png,640,360,robot,406,131,457,257
frame0312.png,640,360,ball,317,210,340,233
frame0313.png,640,360,robot,599,164,629,211
frame0313.png,640,360,robot,499,152,529,207
frame0313.png,640,360,robot,409,140,467,266
frame0313.png,640,360,ball,326,219,349,242
frame0314.png,640,360,robot,607,168,637,215
frame0314.png,640,360,robot,509,157,539,212
frame0314.png,640,360,robot,416,151,471,271
frame0315.png,640,360,robot,610,175,640,222
frame0315.png,640,360,robot,510,161,540,216
frame0315.png,640,360,robot,416,152,469,273
frame0316.png,640,360,robot,537,139,568,194
frame0316.png,640,360,robot,439,127,492,248
frame0317.png,640,360,robot,569,110,600,165
frame0317.png,640,360,robot,458,102,516,223
frame0318.png,640,360,robot,581,104,616,162
frame0318.png,640,360,robot,465,97,524,218
frame0319.png,640,360,robot,580,108,615,166
frame0319.png,640,360,robot,461,97,520,218
frame0320.png,640,360,robot,485,97,544,218
frame0321.png,640,360,robot,496,74,555,195
frame0322.png,640,360,robot,483,59,542,180
frame0323.png,640,360,robot,470,68,529,190
frame0324.png,640,360,robot,615,87,640,149
frame0324.png,640,360,robot,459,83,519,205
frame0325.png,640,360,robot,615,76,640,138
frame0325.png,640,360,robot,460,70,520,192
frame0326.png,640,360,robot,611,77,640,139
frame0326.png,640,360,robot,452,67,512,190
frame0327.png,640,360,robot,609,78,640,140
frame0327.png,640,360,robot,452,67,512,190
frame0328.png,640,360,robot,456,65,511,178
frame0329.png,640,360,robot,446,71,501,184
frame0330.png,640,360,robot,454,63,509,176
frame0331.png,640,360,robot,458,66,512,177
frame0332.png,640,360,robot,455,66,509,177
frame0333.png,640,360,robot,455,67,509,178
frame0334.png,640,360,robot,455,67,509,178
frame0335.png,640,360,robot,460,67,512,178
frame0336.png,640,360,robot,464,65,517,176
frame0337.png,640,360,robot,461,65,514,176
frame0338.png,640,360,robot,455,65,508,176
frame0339.png,640,360,robot,454,67,507,178
frame0340.png,640,360,robot,454,67,507,178
frame0341.png,640,360,robot,454,67,501,178
frame0342.png,640,360,robot,454,67,501,178
frame0343.png,640,360,robot,448,65,494,176
frame0344.png,640,360,robot,448,65,494,176
frame0344.png,640,360,ball,436,144,459,166
frame0345.png,640,360,robot,446,66,492,177
frame0345.png,640,360,ball,434,143,457,166
frame0346.png,640,360,robot,439,58,484,169
frame0346.png,640,360,ball,430,139,454,162
frame0347.png,640,360,robot,439,58,484,169
frame0347.png,640,360,ball,433,138,452,161
frame0348.png,640,360,robot,439,58,484,169
frame0348.png,640,360,ball,433,138,452,161
frame0349.png,640,360,robot,439,58,484,169
frame0349.png,640,360,ball,433,138,452,161
frame0350.png,640,360,robot,439,58,484,169
frame0350.png,640,360,ball,436,142,454,166
frame0351.png,640,360,robot,439,58,484,169
frame0351.png,640,360,ball,436,142,457,166
frame0352.png,640,360,robot,440,58,488,169
frame0352.png,640,360,ball,438,136,459,159
frame0353.png,640,360,robot,440,58,488,169
frame0353.png,640,360,ball,436,137,457,160
frame0354.png,640,360,robot,440,58,488,169
frame0354.png,640,360,ball,440,134,461,156
frame0355.png,640,360,robot,444,63,491,174
frame0355.png,640,360,ball,440,141,465,165
frame0356.png,640,360,robot,450,64,497,175
frame0356.png,640,360,ball,441,148,466,172
frame0357.png,640,360,robot,450,67,497,178
frame0357.png,640,360,ball,441,148,466,172
frame0358.png,640,360,robot,450,68,497,179
frame0358.png,640,360,ball,441,150,466,174
frame0359.png,640,360,robot,450,72,497,183
frame0359.png,640,360,ball,441,156,466,180
frame0360.png,640,360,robot,450,80,497,191
frame0360.png,640,360,ball,440,160,465,184
frame0361.png,640,360,robot,447,80,494,191
frame0361.png,640,360,ball,440,161,465,185
frame0362.png,640,360,robot,447,80,494,191
frame0362.png,640,360,ball,440,161,465,185
frame0363.png,640,360,robot,447,80,494,191
frame0363.png,640,360,ball,440,161,465,185
frame0364.png,640,360,robot,447,80,494,191
frame0364.png,640,360,ball,440,161,465,185
frame0365.png,640,360,robot,447,80,494,191
frame0365.png,640,360,ball,444,161,469,185
frame0366.png,640,360,robot,447,84,502,195
frame0366.png,640,360,ball,445,163,470,187
frame0367.png,640,360,robot,446,84,506,195
frame0367.png,640,360,ball,445,163,470,187
frame0368.png,640,360,robot,446,84,506,195
frame0368.png,640,360,ball,441,167,466,191
frame0369.png,640,360,robot,443,91,495,202
frame0369.png,640,360,ball,429,169,455,191
frame0370.png,640,360,robot,427,91,487,202
frame0370.png,640,360,ball,400,162,425,183
frame0371.png,640,360,robot,427,91,481,202
frame0371.png,640,360,ball,376,159,401,180
frame0372.png,640,360,robot,444,94,488,205
frame0372.png,640,360,ball,358,156,379,179
frame0373.png,640,360,robot,443,94,487,205
frame0373.png,640,360,ball,340,154,358,176
frame0374.png,640,360,robot,443,94,487,205
frame0374.png,640,360,ball,332,148,350,170
frame0375.png,640,360,robot,443,94,487,205
frame0375.png,640,360,ball,338,142,355,159
frame0376.png,640,360,robot,443,94,487,205
frame0376.png,640,360,ball,344,155,361,172
frame0377.png,640,360,robot,443,94,487,205
frame0377.png,640,360,ball,344,150,361,167
frame0378.png,640,360,robot,443,94,487,205
frame0378.png,640,360,ball,344,150,361,167
frame0379.png,640,360,robot,443,94,487,205
frame0379.png,640,360,ball,345,151,363,168
frame0380.png,640,360,robot,443,94,487,205
frame0380.png,640,360,ball,348,151,366,168
frame0381.png,640,360,robot,445,94,489,205
frame0381.png,640,360,ball,349,150,367,167
frame0382.png,640,360,robot,448,95,492,205
frame0382.png,640,360,ball,354,150,372,167
frame0383.png,640,360,robot,448,94,492,204
